cellTime,cell,time,blot
ABa:1,ABa,1,5981
ABa:2,ABa,2,7201
ABa:3,ABa,3,8672
ABa:4,ABa,4,8342
ABa:5,ABa,5,8273
ABa:6,ABa,6,5698
ABal:7,ABal,7,2121
ABal:8,ABal,8,4319
ABal:9,ABal,9,6913
ABal:10,ABal,10,9454
ABal:11,ABal,11,12302
ABal:12,ABal,12,14292
ABal:13,ABal,13,13737
ABal:14,ABal,14,11551
ABal:15,ABal,15,6647
ABala:16,ABala,16,2776
ABala:17,ABala,17,2491
ABala:18,ABala,18,4328
ABala:19,ABala,19,7877
ABala:20,ABala,20,11367
ABala:21,ABala,21,14261
ABala:22,ABala,22,15793
ABala:23,ABala,23,16890
ABala:24,ABala,24,16209
ABala:25,ABala,25,12114
ABala:26,ABala,26,5160
ABalaa:27,ABalaa,27,3366
ABalaa:28,ABalaa,28,4383
ABalaa:29,ABalaa,29,7100
ABalaa:30,ABalaa,30,10280
ABalaa:31,ABalaa,31,13161
ABalaa:32,ABalaa,32,14305
ABalaa:33,ABalaa,33,16881
ABalaa:34,ABalaa,34,18713
ABalaa:35,ABalaa,35,19449
ABalaa:36,ABalaa,36,20326
ABalaa:37,ABalaa,37,20972
ABalaa:38,ABalaa,38,20642
ABalaa:39,ABalaa,39,20464
ABalaa:40,ABalaa,40,19988
ABalaa:41,ABalaa,41,18995
ABalaa:42,ABalaa,42,14134
ABalaa:43,ABalaa,43,4504
ABalaaa:44,ABalaaa,44,3226
ABalaaa:45,ABalaaa,45,3445
ABalaaa:46,ABalaaa,46,6000
ABalaaa:47,ABalaaa,47,10640
ABalaaa:48,ABalaaa,48,15535
ABalaaa:49,ABalaaa,49,17362
ABalaaa:50,ABalaaa,50,18634
ABalaaa:51,ABalaaa,51,20690
ABalaaa:52,ABalaaa,52,22541
ABalaaa:53,ABalaaa,53,24101
ABalaaa:54,ABalaaa,54,25199
ABalaaa:55,ABalaaa,55,26986
ABalaaa:56,ABalaaa,56,24822
ABalaaa:57,ABalaaa,57,25223
ABalaaa:58,ABalaaa,58,23946
ABalaaa:59,ABalaaa,59,23100
ABalaaa:60,ABalaaa,60,21008
ABalaaa:61,ABalaaa,61,15931
ABalaaa:62,ABalaaa,62,9506
ABalaaa:63,ABalaaa,63,3423
ABalaaaa:64,ABalaaaa,64,2844
ABalaaaa:65,ABalaaaa,65,2774
ABalaaaa:66,ABalaaaa,66,4567
ABalaaaa:67,ABalaaaa,67,6725
ABalaaaa:68,ABalaaaa,68,7855
ABalaaaa:69,ABalaaaa,69,11049
ABalaaaa:70,ABalaaaa,70,13361
ABalaaaa:71,ABalaaaa,71,13817
ABalaaaa:72,ABalaaaa,72,15251
ABalaaaa:73,ABalaaaa,73,15732
ABalaaaa:74,ABalaaaa,74,15732
ABalaaaa:75,ABalaaaa,75,16256
ABalaaaa:76,ABalaaaa,76,17220
ABalaaaa:77,ABalaaaa,77,16462
ABalaaaa:78,ABalaaaa,78,15162
ABalaaaa:79,ABalaaaa,79,15288
ABalaaaa:80,ABalaaaa,80,15668
ABalaaaa:81,ABalaaaa,81,16304
ABalaaaa:82,ABalaaaa,82,15170
ABalaaaa:83,ABalaaaa,83,17097
ABalaaaa:84,ABalaaaa,84,16946
ABalaaaa:85,ABalaaaa,85,16571
ABalaaaa:86,ABalaaaa,86,16481
ABalaaaa:87,ABalaaaa,87,13857
ABalaaaa:88,ABalaaaa,88,10959
ABalaaaa:89,ABalaaaa,89,4903
ABalaaaa:90,ABalaaaa,90,3186
ABalaaaal:91,ABalaaaal,91,2534
ABalaaaal:92,ABalaaaal,92,2978
ABalaaaal:93,ABalaaaal,93,3989
ABalaaaal:94,ABalaaaal,94,7203
ABalaaaal:95,ABalaaaal,95,8999
ABalaaaal:96,ABalaaaal,96,11917
ABalaaaal:97,ABalaaaal,97,12184
ABalaaaal:98,ABalaaaal,98,13826
ABalaaaal:99,ABalaaaal,99,12891
ABalaaaal:100,ABalaaaal,100,13088
ABalaaaal:101,ABalaaaal,101,13753
ABalaaaal:102,ABalaaaal,102,14187
ABalaaaal:103,ABalaaaal,103,15429
ABalaaaal:104,ABalaaaal,104,14960
ABalaaaal:105,ABalaaaal,105,15576
ABalaaaal:106,ABalaaaal,106,15097
ABalaaaal:107,ABalaaaal,107,13516
ABalaaaal:108,ABalaaaal,108,13683
ABalaaaal:109,ABalaaaal,109,13981
ABalaaaal:110,ABalaaaal,110,13835
ABalaaaal:111,ABalaaaal,111,13307
ABalaaaal:112,ABalaaaal,112,15415
ABalaaaal:113,ABalaaaal,113,13080
ABalaaaal:114,ABalaaaal,114,12960
ABalaaaal:115,ABalaaaal,115,13603
ABalaaaal:116,ABalaaaal,116,14330
ABalaaaal:117,ABalaaaal,117,14007
ABalaaaal:118,ABalaaaal,118,13159
ABalaaaal:119,ABalaaaal,119,14957
ABalaaaal:120,ABalaaaal,120,15604
ABalaaaal:121,ABalaaaal,121,13534
ABalaaaal:122,ABalaaaal,122,9456
ABalaaaal:123,ABalaaaal,123,5077
ABalaaaal:124,ABalaaaal,124,4257
ABalaaaala:125,ABalaaaala,125,3023
ABalaaaala:126,ABalaaaala,126,3236
ABalaaaala:127,ABalaaaala,127,5046
ABalaaaala:128,ABalaaaala,128,6248
ABalaaaala:129,ABalaaaala,129,7551
ABalaaaala:130,ABalaaaala,130,12093
ABalaaaala:131,ABalaaaala,131,8619
ABalaaaala:132,ABalaaaala,132,8785
ABalaaaala:133,ABalaaaala,133,9322
ABalaaaala:134,ABalaaaala,134,9233
ABalaaaala:135,ABalaaaala,135,11147
ABalaaaala:136,ABalaaaala,136,11376
ABalaaaala:137,ABalaaaala,137,10670
ABalaaaala:138,ABalaaaala,138,10401
ABalaaaala:139,ABalaaaala,139,10395
ABalaaaala:140,ABalaaaala,140,10250
ABalaaaala:141,ABalaaaala,141,10064
ABalaaaala:142,ABalaaaala,142,12701
ABalaaaala:143,ABalaaaala,143,13123
ABalaaaala:144,ABalaaaala,144,12038
ABalaaaala:145,ABalaaaala,145,11991
ABalaaaala:146,ABalaaaala,146,12701
ABalaaaala:147,ABalaaaala,147,12142
ABalaaaala:148,ABalaaaala,148,11501
ABalaaaala:149,ABalaaaala,149,12006
ABalaaaala:150,ABalaaaala,150,11715
ABalaaaala:151,ABalaaaala,151,11647
ABalaaaala:152,ABalaaaala,152,11907
ABalaaaala:153,ABalaaaala,153,12051
ABalaaaala:154,ABalaaaala,154,12537
ABalaaaala:155,ABalaaaala,155,13567
ABalaaaala:156,ABalaaaala,156,13694
ABalaaaala:157,ABalaaaala,157,11979
ABalaaaala:158,ABalaaaala,158,12443
ABalaaaala:159,ABalaaaala,159,11193
ABalaaaala:160,ABalaaaala,160,12100
ABalaaaala:161,ABalaaaala,161,13247
ABalaaaala:162,ABalaaaala,162,14121
ABalaaaala:163,ABalaaaala,163,14798
ABalaaaala:164,ABalaaaala,164,14903
ABalaaaala:165,ABalaaaala,165,13859
ABalaaaala:166,ABalaaaala,166,13803
ABalaaaala:167,ABalaaaala,167,14152
ABalaaaala:168,ABalaaaala,168,15265
ABalaaaala:169,ABalaaaala,169,13920
ABalaaaala:170,ABalaaaala,170,14816
ABalaaaala:171,ABalaaaala,171,13206
ABalaaaala:172,ABalaaaala,172,14818
ABalaaaala:173,ABalaaaala,173,12557
ABalaaaala:174,ABalaaaala,174,11768
ABalaaaala:175,ABalaaaala,175,13662
ABalaaaala:176,ABalaaaala,176,14280
ABalaaaala:177,ABalaaaala,177,12732
ABalaaaala:178,ABalaaaala,178,13045
ABalaaaala:179,ABalaaaala,179,16204
ABalaaaala:180,ABalaaaala,180,15928
ABalaaaala:181,ABalaaaala,181,14730
ABalaaaala:182,ABalaaaala,182,14685
ABalaaaala:183,ABalaaaala,183,14369
ABalaaaala:184,ABalaaaala,184,15113
ABalaaaala:185,ABalaaaala,185,13241
ABalaaaala:186,ABalaaaala,186,12968
ABalaaaala:187,ABalaaaala,187,12190
ABalaaaala:188,ABalaaaala,188,7474
ABalaaaala:189,ABalaaaala,189,7454
ABalaaaala:190,ABalaaaala,190,6500
ABalaaaala:191,ABalaaaala,191,7428
ABalaaaalar:192,ABalaaaalar,192,4952
ABalaaaalar:193,ABalaaaalar,193,7770
ABalaaaalar:194,ABalaaaalar,194,6645
ABalaaaalar:195,ABalaaaalar,195,7576
ABalaaaalar:196,ABalaaaalar,196,8076
ABalaaaalar:197,ABalaaaalar,197,8804
ABalaaaalar:198,ABalaaaalar,198,8604
ABalaaaalar:199,ABalaaaalar,199,8487
ABalaaaalar:200,ABalaaaalar,200,7864
ABalaaaalar:201,ABalaaaalar,201,6303
ABalaaaalar:202,ABalaaaalar,202,4584
ABalaaaalar:203,ABalaaaalar,203,4904
ABalaaaalar:204,ABalaaaalar,204,3558
ABalaaaalar:205,ABalaaaalar,205,2609
ABalaaaalar:206,ABalaaaalar,206,3005
ABalaaaalar:207,ABalaaaalar,207,2283
ABalaaaalar:208,ABalaaaalar,208,2428
ABalaaaalar:209,ABalaaaalar,209,1329
ABalaaaalar:210,ABalaaaalar,210,2723
ABalaaaalar:211,ABalaaaalar,211,3667
ABalaaaalar:212,ABalaaaalar,212,4294
ABalaaaalar:213,ABalaaaalar,213,4291
ABalaaaalar:214,ABalaaaalar,214,3538
ABalaaaalar:215,ABalaaaalar,215,3856
ABalaaaalar:216,ABalaaaalar,216,4262
ABalaaaalar:217,ABalaaaalar,217,5065
ABalaaaalar:218,ABalaaaalar,218,3839
ABalaaaalar:219,ABalaaaalar,219,3768
ABalaaaalar:220,ABalaaaalar,220,3989
ABalaaaalar:221,ABalaaaalar,221,5869
ABalaaaalar:222,ABalaaaalar,222,5387
ABalaaaalar:223,ABalaaaalar,223,4959
ABalaaaalal:192,ABalaaaalal,192,6672
ABalaaaalal:193,ABalaaaalal,193,7342
ABalaaaalal:194,ABalaaaalal,194,6139
ABalaaaalal:195,ABalaaaalal,195,8904
ABalaaaalal:196,ABalaaaalal,196,9825
ABalaaaalal:197,ABalaaaalal,197,9613
ABalaaaalal:198,ABalaaaalal,198,9089
ABalaaaalal:199,ABalaaaalal,199,9757
ABalaaaalal:200,ABalaaaalal,200,9134
ABalaaaalal:201,ABalaaaalal,201,5825
ABalaaaalal:202,ABalaaaalal,202,5463
ABalaaaalal:203,ABalaaaalal,203,6087
ABalaaaalal:204,ABalaaaalal,204,5295
ABalaaaalal:205,ABalaaaalal,205,4054
ABalaaaalal:206,ABalaaaalal,206,4027
ABalaaaalal:207,ABalaaaalal,207,2354
ABalaaaalal:208,ABalaaaalal,208,3877
ABalaaaalal:209,ABalaaaalal,209,3033
ABalaaaalal:210,ABalaaaalal,210,1959
ABalaaaalal:211,ABalaaaalal,211,4227
ABalaaaalal:212,ABalaaaalal,212,3680
ABalaaaalal:213,ABalaaaalal,213,2356
ABalaaaalal:214,ABalaaaalal,214,1996
ABalaaaalal:215,ABalaaaalal,215,961
ABalaaaalal:216,ABalaaaalal,216,1465
ABalaaaalal:217,ABalaaaalal,217,919
ABalaaaalal:218,ABalaaaalal,218,1156
ABalaaaalal:219,ABalaaaalal,219,2382
ABalaaaalal:220,ABalaaaalal,220,2205
ABalaaaalal:221,ABalaaaalal,221,356
ABalaaaalal:222,ABalaaaalal,222,77
ABalaaaalal:223,ABalaaaalal,223,-293
ABalaaaalal:224,ABalaaaalal,224,-1159
ABalaaaalal:225,ABalaaaalal,225,-658
ABalaaaalal:226,ABalaaaalal,226,-534
ABalaaaalal:227,ABalaaaalal,227,-1993
ABalaaaalal:228,ABalaaaalal,228,-896
ABalaaaalal:229,ABalaaaalal,229,-740
ABalaaaalal:230,ABalaaaalal,230,-1075
ABalaaaalal:231,ABalaaaalal,231,-229
ABalaaaalal:232,ABalaaaalal,232,-163
ABalaaaalal:233,ABalaaaalal,233,-1726
ABalaaaalal:234,ABalaaaalal,234,-1525
ABalaaaalal:235,ABalaaaalal,235,-2461
ABalaaaalal:236,ABalaaaalal,236,-1968
ABalaaaalal:237,ABalaaaalal,237,-1433
ABalaaaalal:238,ABalaaaalal,238,-3205
ABalaaaalal:239,ABalaaaalal,239,-2335
ABalaaaalal:240,ABalaaaalal,240,-4125
ABalaaaalal:241,ABalaaaalal,241,-262
ABalaaaalal:242,ABalaaaalal,242,-805
ABalaaaalal:243,ABalaaaalal,243,-2129
ABalaaaalal:244,ABalaaaalal,244,-405
ABalaaaalal:245,ABalaaaalal,245,580
ABalaaaalal:246,ABalaaaalal,246,739
ABalaaaalal:247,ABalaaaalal,247,-700
ABalaaaalal:248,ABalaaaalal,248,-269
ABalaaaalal:249,ABalaaaalal,249,238
ABalaaaalal:250,ABalaaaalal,250,-402
ABalaaaalp:125,ABalaaaalp,125,3513
ABalaaaalp:126,ABalaaaalp,126,4183
ABalaaaalp:127,ABalaaaalp,127,5285
ABalaaaalp:128,ABalaaaalp,128,6430
ABalaaaalp:129,ABalaaaalp,129,8370
ABalaaaalp:130,ABalaaaalp,130,9627
ABalaaaalp:131,ABalaaaalp,131,7935
ABalaaaalp:132,ABalaaaalp,132,9682
ABalaaaalp:133,ABalaaaalp,133,10204
ABalaaaalp:134,ABalaaaalp,134,10180
ABalaaaalp:135,ABalaaaalp,135,10961
ABalaaaalp:136,ABalaaaalp,136,9064
ABalaaaalp:137,ABalaaaalp,137,11069
ABalaaaalp:138,ABalaaaalp,138,9930
ABalaaaalp:139,ABalaaaalp,139,9928
ABalaaaalp:140,ABalaaaalp,140,10422
ABalaaaalp:141,ABalaaaalp,141,9652
ABalaaaalp:142,ABalaaaalp,142,11565
ABalaaaalp:143,ABalaaaalp,143,12896
ABalaaaalp:144,ABalaaaalp,144,11229
ABalaaaalp:145,ABalaaaalp,145,12394
ABalaaaalp:146,ABalaaaalp,146,10246
ABalaaaalp:147,ABalaaaalp,147,11612
ABalaaaalp:148,ABalaaaalp,148,12631
ABalaaaalp:149,ABalaaaalp,149,11938
ABalaaaalp:150,ABalaaaalp,150,12048
ABalaaaalp:151,ABalaaaalp,151,11356
ABalaaaalp:152,ABalaaaalp,152,10825
ABalaaaalp:153,ABalaaaalp,153,12335
ABalaaaalp:154,ABalaaaalp,154,11918
ABalaaaalp:155,ABalaaaalp,155,13437
ABalaaaalp:156,ABalaaaalp,156,13935
ABalaaaalp:157,ABalaaaalp,157,10908
ABalaaaalp:158,ABalaaaalp,158,10844
ABalaaaalp:159,ABalaaaalp,159,11378
ABalaaaalp:160,ABalaaaalp,160,11597
ABalaaaalp:161,ABalaaaalp,161,11800
ABalaaaalp:162,ABalaaaalp,162,13080
ABalaaaalp:163,ABalaaaalp,163,11060
ABalaaaalp:164,ABalaaaalp,164,11990
ABalaaaalp:165,ABalaaaalp,165,11837
ABalaaaalp:166,ABalaaaalp,166,10744
ABalaaaalp:167,ABalaaaalp,167,8621
ABalaaaalp:168,ABalaaaalp,168,11748
ABalaaaalp:169,ABalaaaalp,169,11168
ABalaaaalp:170,ABalaaaalp,170,12268
ABalaaaalp:171,ABalaaaalp,171,12697
ABalaaaalp:172,ABalaaaalp,172,9060
ABalaaaalp:173,ABalaaaalp,173,10035
ABalaaaalp:174,ABalaaaalp,174,10597
ABalaaaalp:175,ABalaaaalp,175,12375
ABalaaaalp:176,ABalaaaalp,176,13119
ABalaaaalp:177,ABalaaaalp,177,10549
ABalaaaalp:178,ABalaaaalp,178,12087
ABalaaaalp:179,ABalaaaalp,179,10858
ABalaaaalp:180,ABalaaaalp,180,11445
ABalaaaalp:181,ABalaaaalp,181,12489
ABalaaaalp:182,ABalaaaalp,182,11402
ABalaaaalp:183,ABalaaaalp,183,12354
ABalaaaalp:184,ABalaaaalp,184,11552
ABalaaaalp:185,ABalaaaalp,185,10332
ABalaaaalp:186,ABalaaaalp,186,6815
ABalaaaalp:187,ABalaaaalp,187,4791
ABalaaaalp:188,ABalaaaalp,188,4824
ABalaaaalp:189,ABalaaaalp,189,5426
ABalaaaalpa:190,ABalaaaalpa,190,5996
ABalaaaalpa:191,ABalaaaalpa,191,6122
ABalaaaalpa:192,ABalaaaalpa,192,8256
ABalaaaalpa:193,ABalaaaalpa,193,8723
ABalaaaalpa:194,ABalaaaalpa,194,9093
ABalaaaalpa:195,ABalaaaalpa,195,7075
ABalaaaalpa:196,ABalaaaalpa,196,9120
ABalaaaalpa:197,ABalaaaalpa,197,7132
ABalaaaalpa:198,ABalaaaalpa,198,7408
ABalaaaalpa:199,ABalaaaalpa,199,6522
ABalaaaalpa:200,ABalaaaalpa,200,6274
ABalaaaalpa:201,ABalaaaalpa,201,3940
ABalaaaalpa:202,ABalaaaalpa,202,3536
ABalaaaalpa:203,ABalaaaalpa,203,4322
ABalaaaalpa:204,ABalaaaalpa,204,2831
ABalaaaalpa:205,ABalaaaalpa,205,3257
ABalaaaalpa:206,ABalaaaalpa,206,2856
ABalaaaalpa:207,ABalaaaalpa,207,2183
ABalaaaalpa:208,ABalaaaalpa,208,2195
ABalaaaalpa:209,ABalaaaalpa,209,2568
ABalaaaalpa:210,ABalaaaalpa,210,1500
ABalaaaalpa:211,ABalaaaalpa,211,1117
ABalaaaalpa:212,ABalaaaalpa,212,1038
ABalaaaalpa:213,ABalaaaalpa,213,939
ABalaaaalpa:214,ABalaaaalpa,214,1694
ABalaaaalpa:215,ABalaaaalpa,215,1126
ABalaaaalpa:216,ABalaaaalpa,216,3087
ABalaaaalpa:217,ABalaaaalpa,217,2782
ABalaaaalpa:218,ABalaaaalpa,218,2653
ABalaaaalpa:219,ABalaaaalpa,219,2031
ABalaaaalpa:220,ABalaaaalpa,220,50
ABalaaaalpa:221,ABalaaaalpa,221,127
ABalaaaalpa:222,ABalaaaalpa,222,-713
ABalaaaalpa:223,ABalaaaalpa,223,-52
ABalaaaalpa:224,ABalaaaalpa,224,86
ABalaaaalpa:225,ABalaaaalpa,225,-873
ABalaaaalpa:226,ABalaaaalpa,226,-2440
ABalaaaalpa:227,ABalaaaalpa,227,-2951
ABalaaaalpa:228,ABalaaaalpa,228,1901
ABalaaaalpa:229,ABalaaaalpa,229,200
ABalaaaalpa:230,ABalaaaalpa,230,2319
ABalaaaalpa:231,ABalaaaalpa,231,49
ABalaaaalpa:232,ABalaaaalpa,232,1269
ABalaaaalpa:233,ABalaaaalpa,233,1500
ABalaaaalpa:234,ABalaaaalpa,234,3905
ABalaaaalpa:235,ABalaaaalpa,235,964
ABalaaaalpa:236,ABalaaaalpa,236,313
ABalaaaalpa:237,ABalaaaalpa,237,167
ABalaaaalpa:238,ABalaaaalpa,238,-343
ABalaaaalpa:239,ABalaaaalpa,239,226
ABalaaaalpa:240,ABalaaaalpa,240,1626
ABalaaaalpa:241,ABalaaaalpa,241,845
ABalaaaalpa:242,ABalaaaalpa,242,631
ABalaaaalpa:243,ABalaaaalpa,243,670
ABalaaaalpa:244,ABalaaaalpa,244,2949
ABalaaaalpa:245,ABalaaaalpa,245,1053
ABalaaaalpa:246,ABalaaaalpa,246,324
ABalaaaalpa:247,ABalaaaalpa,247,1167
ABalaaaalpa:248,ABalaaaalpa,248,267
ABalaaaalpa:249,ABalaaaalpa,249,493
ABalaaaalpa:250,ABalaaaalpa,250,267
ABalaaaalpp:190,ABalaaaalpp,190,3117
ABalaaaalpp:191,ABalaaaalpp,191,3497
ABalaaaalpp:192,ABalaaaalpp,192,4939
ABalaaaalpp:193,ABalaaaalpp,193,5423
ABalaaaalpp:194,ABalaaaalpp,194,6599
ABalaaaalpp:195,ABalaaaalpp,195,5340
ABalaaaalpp:196,ABalaaaalpp,196,4594
ABalaaaalpp:197,ABalaaaalpp,197,4297
ABalaaaalpp:198,ABalaaaalpp,198,3448
ABalaaaalpp:199,ABalaaaalpp,199,2953
ABalaaaalpp:200,ABalaaaalpp,200,2866
ABalaaaalpp:201,ABalaaaalpp,201,2890
ABalaaaalpp:202,ABalaaaalpp,202,2412
ABalaaaalpp:203,ABalaaaalpp,203,1125
ABalaaaalpp:204,ABalaaaalpp,204,256
ABalaaaalpp:205,ABalaaaalpp,205,469
ABalaaaalpp:206,ABalaaaalpp,206,207
ABalaaaalpp:207,ABalaaaalpp,207,1012
ABalaaaalpp:208,ABalaaaalpp,208,772
ABalaaaalpp:209,ABalaaaalpp,209,805
ABalaaaalpp:210,ABalaaaalpp,210,1056
ABalaaaalpp:211,ABalaaaalpp,211,685
ABalaaaalpp:212,ABalaaaalpp,212,-413
ABalaaaalpp:213,ABalaaaalpp,213,871
ABalaaaalpp:214,ABalaaaalpp,214,753
ABalaaaalpp:215,ABalaaaalpp,215,179
ABalaaaalpp:216,ABalaaaalpp,216,804
ABalaaaalpp:217,ABalaaaalpp,217,377
ABalaaaalpp:218,ABalaaaalpp,218,174
ABalaaaalpp:219,ABalaaaalpp,219,1047
ABalaaaalpp:220,ABalaaaalpp,220,323
ABalaaaalpp:221,ABalaaaalpp,221,508
ABalaaaalpp:222,ABalaaaalpp,222,-30
ABalaaaalpp:223,ABalaaaalpp,223,348
ABalaaaalpp:224,ABalaaaalpp,224,260
ABalaaaalpp:225,ABalaaaalpp,225,154
ABalaaaalpp:226,ABalaaaalpp,226,-41
ABalaaaalpp:227,ABalaaaalpp,227,-56
ABalaaaalpp:228,ABalaaaalpp,228,126
ABalaaaalpp:229,ABalaaaalpp,229,130
ABalaaaalpp:230,ABalaaaalpp,230,-110
ABalaaaalpp:231,ABalaaaalpp,231,115
ABalaaaalpp:232,ABalaaaalpp,232,375
ABalaaaalpp:233,ABalaaaalpp,233,371
ABalaaaalpp:234,ABalaaaalpp,234,68
ABalaaaalpp:235,ABalaaaalpp,235,-147
ABalaaaalpp:236,ABalaaaalpp,236,-147
ABalaaaalpp:237,ABalaaaalpp,237,322
ABalaaaalpp:238,ABalaaaalpp,238,-136
ABalaaaalpp:239,ABalaaaalpp,239,-201
ABalaaaalpp:240,ABalaaaalpp,240,-297
ABalaaaalpp:241,ABalaaaalpp,241,548
ABalaaaalpp:242,ABalaaaalpp,242,52
ABalaaaalpp:243,ABalaaaalpp,243,-178
ABalaaaalpp:244,ABalaaaalpp,244,-575
ABalaaaalpp:245,ABalaaaalpp,245,-693
ABalaaaalpp:246,ABalaaaalpp,246,-917
ABalaaaalpp:247,ABalaaaalpp,247,138
ABalaaaalpp:248,ABalaaaalpp,248,-568
ABalaaaalpp:249,ABalaaaalpp,249,-36
ABalaaaalpp:250,ABalaaaalpp,250,586
ABalaaaar:91,ABalaaaar,91,3762
ABalaaaar:92,ABalaaaar,92,3965
ABalaaaar:93,ABalaaaar,93,6664
ABalaaaar:94,ABalaaaar,94,9280
ABalaaaar:95,ABalaaaar,95,11697
ABalaaaar:96,ABalaaaar,96,12956
ABalaaaar:97,ABalaaaar,97,12952
ABalaaaar:98,ABalaaaar,98,15655
ABalaaaar:99,ABalaaaar,99,13674
ABalaaaar:100,ABalaaaar,100,14376
ABalaaaar:101,ABalaaaar,101,13081
ABalaaaar:102,ABalaaaar,102,13801
ABalaaaar:103,ABalaaaar,103,15183
ABalaaaar:104,ABalaaaar,104,15659
ABalaaaar:105,ABalaaaar,105,15339
ABalaaaar:106,ABalaaaar,106,15077
ABalaaaar:107,ABalaaaar,107,17103
ABalaaaar:108,ABalaaaar,108,15002
ABalaaaar:109,ABalaaaar,109,16093
ABalaaaar:110,ABalaaaar,110,15795
ABalaaaar:111,ABalaaaar,111,16075
ABalaaaar:112,ABalaaaar,112,14941
ABalaaaar:113,ABalaaaar,113,15610
ABalaaaar:114,ABalaaaar,114,16149
ABalaaaar:115,ABalaaaar,115,15483
ABalaaaar:116,ABalaaaar,116,17846
ABalaaaar:117,ABalaaaar,117,16598
ABalaaaar:118,ABalaaaar,118,15336
ABalaaaar:119,ABalaaaar,119,15201
ABalaaaar:120,ABalaaaar,120,17144
ABalaaaar:121,ABalaaaar,121,16530
ABalaaaar:122,ABalaaaar,122,14106
ABalaaaar:123,ABalaaaar,123,11378
ABalaaaar:124,ABalaaaar,124,4862
ABalaaaar:125,ABalaaaar,125,4353
ABalaaaarl:126,ABalaaaarl,126,4253
ABalaaaarl:127,ABalaaaarl,127,3376
ABalaaaarl:128,ABalaaaarl,128,5168
ABalaaaarl:129,ABalaaaarl,129,6893
ABalaaaarl:130,ABalaaaarl,130,9454
ABalaaaarl:131,ABalaaaarl,131,8868
ABalaaaarl:132,ABalaaaarl,132,9051
ABalaaaarl:133,ABalaaaarl,133,9679
ABalaaaarl:134,ABalaaaarl,134,10276
ABalaaaarl:135,ABalaaaarl,135,12677
ABalaaaarl:136,ABalaaaarl,136,11728
ABalaaaarl:137,ABalaaaarl,137,11709
ABalaaaarl:138,ABalaaaarl,138,11943
ABalaaaarl:139,ABalaaaarl,139,11474
ABalaaaarl:140,ABalaaaarl,140,11531
ABalaaaarl:141,ABalaaaarl,141,11861
ABalaaaarl:142,ABalaaaarl,142,13642
ABalaaaarl:143,ABalaaaarl,143,12804
ABalaaaarl:144,ABalaaaarl,144,11759
ABalaaaarl:145,ABalaaaarl,145,13338
ABalaaaarl:146,ABalaaaarl,146,12066
ABalaaaarl:147,ABalaaaarl,147,12279
ABalaaaarl:148,ABalaaaarl,148,12754
ABalaaaarl:149,ABalaaaarl,149,11951
ABalaaaarl:150,ABalaaaarl,150,12052
ABalaaaarl:151,ABalaaaarl,151,11797
ABalaaaarl:152,ABalaaaarl,152,11754
ABalaaaarl:153,ABalaaaarl,153,14778
ABalaaaarl:154,ABalaaaarl,154,13493
ABalaaaarl:155,ABalaaaarl,155,13805
ABalaaaarl:156,ABalaaaarl,156,13789
ABalaaaarl:157,ABalaaaarl,157,14112
ABalaaaarl:158,ABalaaaarl,158,12805
ABalaaaarl:159,ABalaaaarl,159,12771
ABalaaaarl:160,ABalaaaarl,160,14751
ABalaaaarl:161,ABalaaaarl,161,15001
ABalaaaarl:162,ABalaaaarl,162,14542
ABalaaaarl:163,ABalaaaarl,163,16991
ABalaaaarl:164,ABalaaaarl,164,15290
ABalaaaarl:165,ABalaaaarl,165,15186
ABalaaaarl:166,ABalaaaarl,166,15002
ABalaaaarl:167,ABalaaaarl,167,15280
ABalaaaarl:168,ABalaaaarl,168,14820
ABalaaaarl:169,ABalaaaarl,169,17704
ABalaaaarl:170,ABalaaaarl,170,16522
ABalaaaarl:171,ABalaaaarl,171,16121
ABalaaaarl:172,ABalaaaarl,172,17555
ABalaaaarl:173,ABalaaaarl,173,17278
ABalaaaarl:174,ABalaaaarl,174,15125
ABalaaaarl:175,ABalaaaarl,175,15552
ABalaaaarl:176,ABalaaaarl,176,12465
ABalaaaarl:177,ABalaaaarl,177,8065
ABalaaaarl:178,ABalaaaarl,178,8544
ABalaaaarl:179,ABalaaaarl,179,7003
ABalaaaarla:180,ABalaaaarla,180,7371
ABalaaaarla:181,ABalaaaarla,181,8797
ABalaaaarla:182,ABalaaaarla,182,9475
ABalaaaarla:183,ABalaaaarla,183,9524
ABalaaaarla:184,ABalaaaarla,184,10544
ABalaaaarla:185,ABalaaaarla,185,11646
ABalaaaarla:186,ABalaaaarla,186,11970
ABalaaaarla:187,ABalaaaarla,187,11381
ABalaaaarla:188,ABalaaaarla,188,9503
ABalaaaarla:189,ABalaaaarla,189,8932
ABalaaaarla:190,ABalaaaarla,190,8296
ABalaaaarla:191,ABalaaaarla,191,7799
ABalaaaarla:192,ABalaaaarla,192,6436
ABalaaaarla:193,ABalaaaarla,193,6499
ABalaaaarla:194,ABalaaaarla,194,5842
ABalaaaarla:195,ABalaaaarla,195,5137
ABalaaaarla:196,ABalaaaarla,196,4134
ABalaaaarla:197,ABalaaaarla,197,4653
ABalaaaarla:198,ABalaaaarla,198,3338
ABalaaaarla:199,ABalaaaarla,199,2878
ABalaaaarla:200,ABalaaaarla,200,2946
ABalaaaarla:201,ABalaaaarla,201,1130
ABalaaaarla:202,ABalaaaarla,202,1594
